study_id,instance,monomer_a,monomer_b,hb_ratio,hv_ratio,mw,mw_units,mn,mn_units,pdi,shape,thickness,units_thickness,surface,surface_units,diameter,diameter_units,length,length_units,additive,additive1_name,additive1_percentage,additive1_use,additive2_name,additive2_percentage,additive2_use,addtive3_name,additive3_percentage,additive3_use,polymer_percentage,iso,astm,assay,cell_line,cell_line_type,exposure_type,no_cells_per_well,inoculum_concentration_units,culture_medium,dilution_medium,concentration,concentration_units,dilution,incubation_time,incubation_time_units,incubation_temperature,incubation_temperature_units,co2_percentage,air,extraction_time,units_extraction_time,extraction_temperature,units_extraction_t,extraction_medium,extraction_surface_area_ratio,extraction_surface_area_ratio_units,number_of_cells_well,cell_viability_percentage,toxicity,ic_50,ic_50_units,growth_constant_μ,growth_constant_μ_units,rgr,toxicity_grade,zone_index,lysis_index,growth_inhibition_percentage
22,5,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0078,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9922,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,78.0,mg/l,,48.0,hours,,,,,,,,,,,,,60.0,toxic,,,,,,,,,
22,6,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0039,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9961,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,39.0,mg/l,,48.0,hours,,,,,,,,,,,,,80.0,non-toxic,,,,,,,,,
22,7,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.002,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.998,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,20.0,mg/l,,48.0,hours,,,,,,,,,,,,,83.0,non-toxic,,,,,,,,,
22,8,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.001,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.999,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,10.0,mg/l,,48.0,hours,,,,,,,,,,,,,84.0,non-toxic,,,,,,,,,
22,9,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0005,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9995,,,mtt,jurkat,human,direct_contact,7500.0,cells/well,rpmi_1640,,5.0,mg/l,,48.0,hours,,,,,,,,,,,,,13.0,toxic,,,,,,,,,
22,10,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.125,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.875,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,1250.0,mg/l,,48.0,hours,,,,,,,,,,,,,23.0,toxic,,,,,,,,,
22,11,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0625,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9375,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,625.0,mg/l,,48.0,hours,,,,,,,,,,,,,36.0,toxic,,,,,,,,,
22,12,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0313,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9687,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,313.0,mg/l,,48.0,hours,,,,,,,,,,,,,41.0,toxic,,,,,,,,,
22,13,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0156,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9844,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,156.0,mg/l,,48.0,hours,,,,,,,,,,,,,53.0,toxic,,,,,,,,,
22,14,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0078,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9922,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,78.0,mg/l,,48.0,hours,,,,,,,,,,,,,64.0,toxic,,,,,,,,,
22,15,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0039,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9961,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,39.0,mg/l,,48.0,hours,,,,,,,,,,,,,70.0,non-toxic,,,,,,,,,
22,16,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.002,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.998,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,20.0,mg/l,,48.0,hours,,,,,,,,,,,,,78.0,non-toxic,,,,,,,,,
22,17,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.001,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.999,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,10.0,mg/l,,48.0,hours,,,,,,,,,,,,,86.0,non-toxic,,,,,,,,,
22,18,3hb,3hv,,,,,,,,nanoparticle,,,,,,,,,yes,aza,0.0005,immunosuppressant,,0.0,not_applicable,,0.0,not_applicable,99.9995,,,mtt,raji,human,direct_contact,7500.0,cells/well,rpmi_1640,,5.0,mg/l,,48.0,hours,,,,,,,,,,,,,88.0,non-toxic,,,,,,,,,
23,1,3hb,3hv,88.0,12.0,240000.0,g/mol,,,,nanoparticle,,,,,237.3,nm,,,yes,pva,90.0,stabilizer,,0.0,not_applicable,,0.0,not_applicable,10.0,,,mtt,bovine_keratocytes,cow,direct_contact,20000.0,cells/well,dmem_g1_f10_a5,dmem-g1-f10-a5,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,75.35,non-toxic,,,,,,,,,
23,2,3hb,3hv,88.0,12.0,240000.0,g/mol,,,,nanoparticle,,,,,237.3,nm,,,yes,pva,90.0,stabilizer,,0.0,not_applicable,,0.0,not_applicable,10.0,,,mtt,bovine_keratocytes,cow,direct_contact,20000.0,cells/well,dmem_g1_f10_a6,dmem-g1-f10-a5,100.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,93.18,non-toxic,,,,,,,,,
23,3,3hb,3hv,88.0,12.0,240000.0,g/mol,,,,nanoparticle,,,,,237.3,nm,,,yes,pva,89.11,stabilizer,hc,0.99,not_applicable,,0.0,not_applicable,9.9,,,mtt,bovine_keratocytes,cow,direct_contact,20000.0,cells/well,dmem_g1_f10_a7,dmem-g1-f10-a5,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,67.13,toxic,,,,,,,,,
23,4,3hb,3hv,88.0,12.0,240000.0,g/mol,,,,nanoparticle,,,,,237.3,nm,,,yes,pva,89.11,stabilizer,hc,0.99,not_applicable,,0.0,not_applicable,9.9,,,mtt,bovine_keratocytes,cow,direct_contact,20000.0,cells/well,dmem_g1_f10_a8,dmem-g1-f10-a5,100.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,79.56,non-toxic,,,,,,,,,
24,1,3hb,3hv,94.0,6.0,14080.0,g/mol,10143.0,,4.426,nanoparticle,,,,,183.0,nm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,calu_3,human,,5280.0,cells/well,,,75.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,114.38,non-toxic,,,,,,,,,
24,2,3hb,3hv,94.0,6.0,14080.0,g/mol,10143.0,,4.426,nanoparticle,,,,,183.0,nm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,calu_3,human,,5280.0,cells/well,,,150.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,95.25,non-toxic,,,,,,,,,
24,3,3hb,3hv,94.0,6.0,14080.0,g/mol,10143.0,,4.426,nanoparticle,,,,,183.0,nm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,calu_3,human,,5280.0,cells/well,,,300.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,95.45,non-toxic,,,,,,,,,
24,4,3hb,3hv,94.0,6.0,14080.0,g/mol,10143.0,,4.426,nanoparticle,,,,,183.0,nm,,,no,,0.0,not_applicable,,0.0,not_applicable,,0.0,not_applicable,100.0,,,mts,calu_3,human,,5280.0,cells/well,,,600.0,mg/l,,,,37.0,celsius,5.0,humidified,,,,,,,,,88.38,non-toxic,,,,,,,,,
25,1,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,166.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l928,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,500.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,19080.0,,,,,,,,,,,
25,2,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,166.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l929,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,1000.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,23790.0,,,,,,,,,,,
25,3,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,426.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l929,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,500.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,18570.0,,,,,,,,,,,
25,4,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,426.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l929,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,1000.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,17959.0,,,,,,,,,,,
25,5,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,1900.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l929,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,500.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,17760.0,,,,,,,,,,,
25,6,3hb,3hv,89.0,11.0,,,,,,nanospheres,,,,,1900.0,nm,,,yes,pva,61.3,stabilizer,,0.0,not_applicable,,0.0,not_applicable,38.7,,,mtt,mouse_fibroblasts_l929,mouse,,20000.0,cells/well,dmem_hgfps,dmem_hgfps,1000.0,mg/l,,27.0,hours,37.0,celsius,5.0,humidified,,,,,,,,16120.0,,,,,,,,,,,
26,1,3hb,,100.0,0.0,,,59400.0,g/mol,,linear,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,99.0,non-toxic,,,,,,,,,
26,2,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,113.0,non-toxic,,,,,,,,,
26,3,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,250.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,107.0,non-toxic,,,,,,,,,
26,4,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,125.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,122.0,non-toxic,,,,,,,,,
26,5,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,62.5,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,132.0,non-toxic,,,,,,,,,
26,6,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,27.0,responsive,ppegmema,44.0,stealth,pppgma,23.0,hydrophobe,6.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,31.25,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,129.0,non-toxic,,,,,,,,,
26,7,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,90.0,non-toxic,,,,,,,,,
26,8,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,104.0,non-toxic,,,,,,,,,
26,9,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,250.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,115.0,non-toxic,,,,,,,,,
26,10,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,125.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,119.0,non-toxic,,,,,,,,,
26,11,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,62.5,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,136.0,non-toxic,,,,,,,,,
26,12,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,28.0,responsive,ppegmema,41.0,stealth,pppgma,21.0,hydrophobe,10.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,31.25,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,130.0,non-toxic,,,,,,,,,
26,13,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,73.0,non-toxic,,,,,,,,,
26,14,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,109.0,non-toxic,,,,,,,,,
26,15,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,250.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,92.0,non-toxic,,,,,,,,,
26,16,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,125.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,113.0,non-toxic,,,,,,,,,
26,17,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,62.5,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,111.0,non-toxic,,,,,,,,,
26,18,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,24.0,responsive,ppegmema,33.0,stealth,pppgma,32.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,31.25,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,116.0,non-toxic,,,,,,,,,
26,19,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,100.0,non-toxic,,,,,,,,,
26,20,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,110.0,non-toxic,,,,,,,,,
26,21,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,250.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,105.0,non-toxic,,,,,,,,,
26,22,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,125.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,126.0,non-toxic,,,,,,,,,
26,23,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,62.5,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,112.0,non-toxic,,,,,,,,,
26,24,3hb,,100.0,0.0,,,59400.0,g/mol,,diblock_star,,,,,,,,,yes,pnipaam,20.0,responsive,ppegmema,55.0,stealth,pppgma,14.0,hydrophobe,11.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,31.25,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,106.0,non-toxic,,,,,,,,,
26,25,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,1000.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,102.0,non-toxic,,,,,,,,,
26,26,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,500.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,113.0,non-toxic,,,,,,,,,
26,27,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,250.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,117.0,non-toxic,,,,,,,,,
26,28,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,125.0,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,131.0,non-toxic,,,,,,,,,
26,29,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,62.5,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,124.0,non-toxic,,,,,,,,,
26,30,3hb,,100.0,0.0,,,59400.0,g/mol,,tetra_arm_star,,,,,,,,,yes,pnipaam,23.0,responsive,ppegmema,45.0,stealth,pppgma,8.0,hydrophobe,8.0,,,mtt,ccd_112con,human,,20000.0,cells/well,dmem_fp,dmem_fp,31.25,mg/l,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,91.0,non-toxic,,,,,,,,,
27,1,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,16.5,antibiotic,,0.0,not_applicable,,0.0,not_applicable,83.5,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,92.0,non-toxic,,,,,,,,,
27,2,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,16.5,antibiotic,,0.0,not_applicable,,0.0,not_applicable,83.5,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,100.0,non-toxic,,,,,,,,,
27,3,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,16.5,antibiotic,,0.0,not_applicable,,0.0,not_applicable,83.5,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,82.0,non-toxic,,,,,,,,,
27,4,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,22.6,antibiotic,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,61.4,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,84.0,non-toxic,,,,,,,,,
27,5,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,22.6,antibiotic,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,61.4,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,91.0,non-toxic,,,,,,,,,
27,6,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,vcm,22.6,antibiotic,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,61.4,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,90.0,non-toxic,,,,,,,,,
27,7,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.44,bioactive_surface_bound_enzyme,,0.0,not_applicable,,0.0,not_applicable,97.56,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,148.0,non-toxic,,,,,,,,,
27,8,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.44,bioactive_surface_bound_enzyme,,0.0,not_applicable,,0.0,not_applicable,97.56,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,150.0,non-toxic,,,,,,,,,
27,9,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.44,bioactive_surface_bound_enzyme,,0.0,not_applicable,,0.0,not_applicable,97.56,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,122.0,non-toxic,,,,,,,,,
27,10,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,81.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,127.0,non-toxic,,,,,,,,,
27,11,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,81.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,72.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,136.0,non-toxic,,,,,,,,,
27,12,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,alp,2.0,bioactive_surface_bound_enzyme,caco3,16.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,81.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,168.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,117.0,non-toxic,,,,,,,,,
27,13,3hb,,100.0,0.0,,,,,,nanofibers,,,,,,,0.57,μm,yes,caco3,15.0,biomineralization_bioactivity_enhancement,,0.0,not_applicable,,0.0,not_applicable,85.0,,,alamar_blue,mc3t3-e1,mouse,direct_contact,10000.0,cells/well,memα-gfps,,,,,24.0,hours,37.0,celsius,5.0,humidified,,,,,,,,,89.0,non-toxic,,,,,,,,,
